free,0.17561303 0.25440803 0.0597175 -0.2392009 0.028065868 0.0036001594 0.20119102 0.21607654 -0.2438309 0.09667029 0.13669057 -0.2749782 0.12089158 0.33162126 0.15005682 -0.44864607 0.023662407 0.24143404 0.2151399 0.19999118 -0.029853856 0.073196344 0.054140944 -0.06251919 -0.48500994 -0.13132396 0.11744459 0.18052958 -0.29630855 0.071773686 0.40733767 -0.26631317 0.18202934 0.048714556 -0.41562733 -0.102606215 0.2810504 -0.0686447 0.1871776 -0.16880623 0.08549837 0.11308178 -0.26892248 -0.14499626 0.4368648 -0.094647944 -0.16629964 0.19753373 0.24131513 -0.006479033 0.10644106 -0.30161852 -0.018864738 0.093143664 -0.099566475 0.12250351 0.39080483 -0.6209031 0.3363446 0.02868859 -0.21621633 -0.11999745 -0.14766298 -0.13615713 -0.5092715 0.14434929 0.11441975 -0.029874058 -0.37469396 -0.30330738 -0.10775481 -0.054840345 -0.10487045 -0.07586782 0.36663923 -0.13349481 -0.04587148 0.27456063 0.29549992 0.034068983 -0.19400696 0.014009845 -0.27717257 -0.23255254 -0.09381412 -0.08094166 0.078881085 -0.18757191 -0.024804767 -0.36031264 0.082169816 -0.1823362 0.025407478 0.17783305 0.19831295 0.20790343 -0.17578359 -0.14290151 -0.19132024 0.18393406 0.20179342 -0.35112354 0.44758388 0.25894606 0.006344229 0.2067347 0.117548354 0.1900552 -0.007072069 0.17746022 0.014867438 -0.24797791 0.1756703 -0.15732898 0.07425394 -0.17332986 0.22296725 -0.06749967 0.110799655 0.37154955 0.037819646 0.009827026 -0.45659536 0.12246626 -0.06818947 -0.22135793 0.17327644 0.23272501 ,79
haze,-0.25201285 0.43684253 -0.22288261 -0.0108983405 -0.32800633 0.034263246 0.12823549 0.2960085 -0.19127944 -0.0839415 0.09876952 0.13853437 -0.39789602 -0.24960929 -0.03613461 -0.2331318 0.20063695 -0.0053091506 -0.09476974 -0.06435072 0.38686162 -0.023460168 0.4486832 -0.06862208 0.22814688 -0.36768803 0.026162593 0.23456456 -0.27843297 -0.031841755 0.18480615 -0.16314249 0.31708217 0.16053535 -0.10812498 0.0046118656 -0.10839036 -0.08356466 0.0023650597 0.1657177 0.15421276 0.40482688 -0.09062926 -0.5720125 0.30095008 0.22232965 0.11984059 0.06831428 0.25687194 0.44762725 0.029804476 -0.25586966 -0.16856407 0.27383375 -0.11758931 0.0018122903 -0.015066083 -0.13917051 0.21418156 0.18185821 0.00029416414 0.22557798 -0.22173399 0.093305275 0.15600212 -0.36273265 0.18009849 -0.1979642 -0.23909475 -0.018102271 -0.17254752 0.22246744 0.26115853 0.35536385 0.14937533 -0.21455306 -0.09007241 -0.20686409 0.10339046 0.25968885 -0.4241657 -0.019471766 -0.19837585 -0.15729767 -0.041715957 0.3021411 0.30042762 -0.24897332 0.5131064 -0.08118784 -0.031118486 -0.25773382 -0.17194487 -0.4063496 0.30951807 0.17496058 -0.50399137 0.19846916 -0.04287469 -0.23505948 -0.1330088 -0.02326763 0.13640046 0.11776906 0.27392095 0.45694456 0.03189224 0.42570153 0.0931808 0.33096096 -0.087558754 0.1460005 -0.14773937 0.05965826 -0.3991598 0.107430205 -0.02178783 0.17925413 -0.22071213 0.2738148 0.49931028 0.023304826 -0.011641678 0.091262676 0.024039302 0.079500645 0.020882567 -0.19058806 ,41
bite,0.03990179 0.12054085 -0.40080318 -0.021079464 -0.05696291 -0.33784893 0.23951033 0.24355185 -0.5067861 -0.301639 0.1718271 -0.07181054 -0.23435818 -0.25159818 0.11405073 -0.2925749 -0.47330427 0.0655261 0.3949883 -0.006513173 -0.08884231 0.027411964 0.34556153 0.05854803 -0.021034319 -0.15382019 0.18122123 0.72807497 0.10352531 0.31138888 -0.091540955 -0.08415578 0.092443556 0.05921329 -0.26609036 -0.111154936 -0.08626163 0.20079127 0.29144382 0.21137258 0.38962683 0.30455223 -0.2768459 -0.11694755 -0.21345706 0.06508902 -0.093188025 0.15972196 -0.27496505 0.13988414 0.24108844 -0.35065335 0.03557508 0.2724604 -0.13536185 0.081384316 0.24482983 -0.36648908 0.21645735 0.030876724 -0.15395461 0.10295905 0.08902351 0.03648762 0.13630131 -0.087424465 0.20523174 -0.16815972 -0.20726182 -0.33876383 0.4452199 0.079660684 -0.14498693 0.013266316 0.14792864 -0.04338539 0.13422044 0.52022535 0.011477836 0.47122967 -0.07406535 -0.10361954 -0.34883025 0.21255387 0.37574363 0.13634215 -0.34738544 0.17264792 0.23774338 0.3395464 -0.108313 -0.29251775 0.21207058 -0.23018767 0.10678886 -0.1705415 0.28396153 -0.34532177 0.09124783 -0.042311646 0.07074588 -0.39995146 0.22388805 -0.085523725 0.2721655 -0.097185574 0.32451394 -0.112738505 -0.08230183 0.11012439 -0.4404667 -0.30042908 -0.17293519 0.29376683 -0.15930781 -0.1304685 0.12055817 -0.2641283 -0.11391582 0.091901526 0.20833553 -0.12573415 0.053932913 -0.28778595 -0.4025885 0.101904064 0.2849029 -0.12370191 ,43
extraterrestrial,-0.0119354045 0.5661527 -0.4198007 -0.0015003488 0.30984277 -0.8752954 0.29258665 0.21815191 -0.03853947 -0.66298056 0.06330275 -0.15882806 -0.0793758 0.0625519 0.14475822 0.034371827 0.3824905 0.54926896 -0.1893591 0.19635634 0.20888856 -0.08033627 0.34147137 -0.2913061 -0.009968155 0.24109553 0.35607177 0.016736045 -0.29291525 -0.14247945 0.23227623 0.39247838 0.21477112 -0.04842014 -0.050922062 -0.4586681 -0.18405016 0.17586167 -0.05725982 -0.20836842 -0.23839697 0.5777961 0.24678388 -0.6554847 0.09505553 0.2278545 0.8782293 -0.3490009 0.454375 -0.4727991 0.5138237 -0.09998653 0.0795529 0.29901806 -0.54568917 0.35778 0.38548946 0.12459947 -0.24272785 -0.12183815 -0.53733766 0.26373604 0.26332796 0.6595093 -0.15685903 -0.16670257 0.021570185 0.09043207 -0.112611 0.14524812 0.0021604174 -0.34870607 -0.12982419 0.80903625 0.13671948 -0.26881436 0.02169851 0.32639718 0.23525354 0.31713784 -0.5670577 -0.0692798 -0.7084186 -0.047060028 -0.07101773 0.14140388 0.17004389 0.06841871 0.22727072 0.30865446 0.5314646 -0.054031417 -0.09176056 -0.0890879 -0.1017173 0.17162931 0.17340638 0.22192581 -0.06991187 0.40759152 -0.22567166 0.25843287 0.49991384 0.11323889 0.09124543 0.27065516 0.7619011 0.32532695 -0.20324332 -0.25017902 -0.35345057 0.14966625 -0.49125442 0.31981564 -0.4882042 0.1602236 0.25785372 -0.53087467 0.05618133 0.38164026 0.31531546 -0.11281967 -0.13449496 0.008425011 0.18838671 -0.17358704 0.41599154 -0.28763098 ,96
soul,0.021379966 0.4265385 -0.3623133 -0.30135128 -0.034780275 -0.21639144 -0.045866042 0.28373098 -0.104363374 -0.14061928 0.38660908 -0.047215946 -0.10183309 -0.107199244 0.34537208 -0.29173857 0.33197415 -0.24322136 -0.039009113 0.13702218 -0.25998104 0.07983177 0.14186746 0.13087966 -0.105413385 -0.11753847 0.3013371 0.19444808 -0.094260275 -0.21959557 0.22951913 -0.27922103 -0.020807669 0.06519218 -0.023697613 -0.3931081 0.23039469 -0.2733089 0.24122256 -0.01872049 0.081930585 0.42977995 -0.107591465 -0.17565277 -0.034437407 -0.2346165 -0.05950183 -0.034708746 0.13765801 0.08580093 0.32151225 -0.5467648 -0.17237039 0.3169158 0.0062624025 -0.030702705 0.34941056 0.21068312 -0.11016625 0.13049744 -0.14672388 0.0150332 -0.113248385 -0.039637625 0.27170807 0.08126426 0.41622564 -0.24108131 -0.33373693 0.08552659 0.063619636 -0.035859883 0.17529877 0.117679335 0.24502131 0.048167817 0.2445196 -0.05995595 0.2664308 0.10152847 -0.29386953 -0.072070405 -0.2865137 -0.38085073 -0.004731251 0.42904252 0.52139616 -0.042482678 0.6457459 0.116306804 0.21668984 -0.27864426 0.156807 -0.09276016 -0.0792506 -0.23871954 -0.13310474 0.44142783 0.02903993 -0.05747131 -0.20224974 -0.113601536 0.38485742 -0.02166161 -0.14322188 0.22209375 0.69704795 0.030230548 0.20674178 -0.11033953 -0.30523598 0.20917389 -0.058342364 0.2129359 -0.2143097 -0.04936037 -0.035131924 -0.368765 0.21541618 0.35140827 0.10817929 -0.25612783 -0.005415592 -0.03867005 0.2991483 0.031770233 0.05338492 0.20969693 ,89
hot,0.04217604 -0.010758863 -0.01995795 0.25448358 -0.027673697 -0.164915 -0.30622587 0.68189466 -0.28524128 -0.32256866 0.25797182 0.24208334 -0.10624703 -0.03299843 -0.010176168 -0.31868988 -0.32220837 0.05712845 0.25355837 -0.53186435 0.08771903 -0.23161922 0.14574732 -0.1617862 0.06248521 -0.01855397 -0.11239134 0.08880735 0.0038111224 -0.105695434 0.05991947 -0.1786291 -0.27664796 0.091340385 0.017510984 -0.06344703 -0.29918802 0.21429774 0.06681413 -0.13273713 0.12738834 0.49853057 0.13528046 -0.48018974 -0.34749296 0.25671345 0.028918859 0.11822413 -0.052806664 -0.14430463 0.09532661 -0.30205476 0.33064592 0.32381397 0.01655727 -0.3034565 0.20712493 0.124559276 -0.10578467 0.35730717 0.008654959 0.14944905 -0.5441141 -0.11674358 0.028436434 -0.33120477 0.1118827 -0.2070321 -0.061322458 0.019372761 0.04638072 0.35380265 -0.020111313 0.20874783 0.31514016 0.11268571 -0.0805981 0.1671332 0.44895804 0.2961639 -0.22272637 -0.097000085 -0.26197112 -0.020060915 -0.09957122 0.36746427 -0.25984716 -0.46345067 0.36942586 -0.18864821 0.13216631 0.049343865 -9.569869e-05 -0.092518665 0.34074643 -0.014977971 -0.14683749 -0.09330097 -0.044455003 0.07779601 0.21258363 0.13771239 0.24234661 0.009519251 -0.31861597 0.73385817 -0.2899755 0.43720227 0.07743547 0.26399797 -0.30596197 -0.21206596 -0.21757437 0.17106006 0.08157918 0.06407712 0.27049837 -0.25741062 -0.29503024 0.17668535 0.23154898 0.049470983 0.07037521 -0.09278182 0.021989135 -0.069479026 0.28903776 -0.035071243 ,33
cold,-0.19818184 -0.053451408 -0.033360757 0.22759771 0.029987765 0.014338147 -0.2258204 0.61003155 -0.09379606 -0.44380635 0.15404601 0.08819104 -0.32547265 -0.1462076 0.07580265 -0.105852365 -0.08340216 0.15632473 0.24618463 -0.65092534 0.05374272 -0.049327478 0.44764218 -0.0609462 0.25695518 -0.18062836 0.14296976 0.33950382 -0.106902935 -0.44341683 -0.07220795 -0.2237099 0.048173975 0.30292436 0.0038664448 -0.04253048 -0.37114638 0.42678654 0.1417446 0.12030863 0.2740566 0.5846837 -0.12273178 -0.32188338 -0.015730174 0.44324073 0.0019044256 0.15677446 0.0059533673 0.09223562 0.30707026 -0.35789415 0.13581344 0.4633034 -0.28420535 -0.30374023 0.10630422 0.1889755 -0.006773368 0.16654718 -0.004483748 -0.0028219267 -0.45799974 0.17417726 -0.17468362 -0.14261085 -0.04869101 -0.35275662 -0.10265134 -0.06232906 -0.030226508 0.07892157 0.023637375 0.13253687 0.3613614 0.06883729 0.13846308 -0.033880837 0.43571597 0.30058232 -0.42184424 -0.032237776 -0.16525318 -0.029020073 -0.16940631 0.19660495 -0.0020417802 -0.60663784 0.27383274 -0.20376901 -0.062114824 -0.20433208 -0.045358185 -0.32051444 0.12023682 -0.12591179 -0.005576045 -0.08081413 0.033478346 0.030571898 -0.030815238 0.033299692 0.43040162 0.013615649 0.19961289 0.6510881 -0.10720929 0.08657871 0.27598098 0.3061407 -0.36627227 -0.29067355 -0.15053365 0.115553714 0.05314519 0.07182428 0.38616744 -0.037099 -0.26819944 0.16478351 0.037292745 0.033324465 -0.11639642 0.024416758 -0.12493522 -0.18705216 0.36232367 0.007404417 ,27
scream,0.1809839 0.09427647 -0.1076497 0.081045106 -0.17959796 0.087746434 0.0029869655 -0.016999386 -0.36654195 -0.16401596 0.2382755 -0.27077395 0.017171618 -0.31984884 -0.16482666 -0.23569335 -0.29168218 0.09352335 0.24932452 -0.030979883 -0.01246442 -0.248363 0.13618453 0.26129133 -0.061008543 -0.3884395 -0.049271703 0.44410515 0.0942065 -0.22601406 0.07838176 -0.08579581 0.25076514 0.36126766 -0.16141365 -0.061647788 -0.13241373 0.071450114 -0.15363933 -0.33473963 0.20079313 0.16046953 -0.29731125 -0.233166 -0.058977358 0.15977316 0.0010709554 0.07658062 -0.3155462 -0.066057 0.010994083 -0.16444027 0.09822505 0.096846566 -0.38448521 0.1342876 0.5897923 -0.10167742 -0.08048389 0.17841955 0.06718652 0.30521178 0.015586857 -0.16653411 0.2811027 -0.15125453 0.39278343 0.13126606 -0.29686934 -0.2884114 -0.11162411 0.19177689 0.111144856 0.07284547 0.2990119 -0.08519805 0.031783756 -0.10232688 -0.31819594 0.30053386 -0.54084635 -0.030146064 -0.20690498 0.030562598 0.040888436 0.38914803 0.11109346 -0.09670636 0.35689276 0.07075987 0.039361596 0.042487405 0.10620085 -0.1290929 0.24134932 -0.22811557 0.14527048 -0.18907577 -0.014016184 0.011591705 0.44373664 -0.39862564 0.38880795 -0.17209975 0.18948904 0.22460403 0.058231995 -0.08610068 -0.031345464 0.20084316 -0.23846987 -0.44387624 -0.16796115 0.16537194 -0.100207694 -0.22221681 -0.1029367 -0.1961509 0.023664614 0.16943178 0.15895317 -0.20866957 0.0055705477 0.11975949 -0.106051445 0.13775113 0.36208978 -0.020171301 ,73
chill,-0.17963476 0.36476392 -0.31344712 0.1169232 -0.12858006 -0.03707645 -0.03905301 0.30779833 -0.19053507 -0.4653428 -0.03520961 0.021665651 -0.0069118915 0.073847435 -0.2648862 -0.4295296 -0.030452901 0.019351989 0.36037257 -0.16604148 0.03279043 -0.06415828 0.29540607 -0.11819649 0.017639376 -0.51206857 -0.00855502 0.3479828 -0.25207296 -0.26746488 -0.037439004 0.0052041947 -0.022548098 0.21073261 -0.08572061 -0.017044324 -0.032865882 -0.050156485 0.5341113 0.018611144 0.15897027 0.27345365 0.07576793 -0.15355785 0.25005698 0.5367598 0.14325203 0.1487233 -0.40445456 -0.18905464 -0.09947665 -0.4362513 0.0812708 0.2231621 -0.3356206 -0.39161226 0.47504175 -0.09146041 -0.015181585 0.24199767 -0.060150363 0.28589898 -0.04263036 -0.31431842 0.10306923 -0.2212937 0.13704966 -0.03164346 0.09327398 -0.119495094 0.24493566 0.11122957 0.08097802 0.009509186 0.12583537 -0.08792076 -0.022679908 -0.029215746 0.029760318 0.2868521 -0.52509004 -0.25312713 -0.15549853 -0.12802885 0.07358185 0.024355046 -0.22297744 -0.4856754 0.15405016 -0.0114982445 0.23402752 -0.19296633 -0.06720297 -0.18050209 0.08940561 -0.06842391 -0.20953181 -0.35381538 -0.4890377 0.21801667 0.25654113 0.0050656963 0.36169073 -0.21356165 0.13970657 0.27524254 -0.04589945 0.44792768 0.024117181 0.14988469 -0.18785939 -0.28581223 -0.04607392 0.024116388 -0.0023299502 0.089286156 -0.014701179 -0.11322558 -0.07787187 -0.03662678 -0.08510957 -0.27522406 -0.25507033 0.23316376 -0.099179596 -0.25181666 -0.19362222 0.06090384 ,58
world,-0.034709405 0.40172338 -0.29396743 -0.07270845 -0.032038968 -0.25174552 0.053572185 -0.086651064 -0.105588734 -0.25776723 -0.075874 0.039052993 0.11744867 0.10968907 -0.0014461483 -0.04001039 0.2497452 0.20811933 -0.08608845 0.03998342 -0.05948521 -0.2140067 -0.06329629 0.014951752 0.047956288 0.028630834 0.09685895 0.37045068 -0.022014631 -0.049452502 0.17810994 -0.054872192 0.066792734 0.13144167 0.019509157 0.009524955 0.13708284 0.018785913 0.14938882 -0.5062507 -0.07623884 -0.017687354 -0.21368074 -0.12956277 0.031913936 -0.16768348 -0.025197055 -0.011963085 -0.08851898 -0.059367802 0.068448395 -0.37574574 -0.22519514 0.20297188 -0.36185598 0.006178276 0.3364141 0.01388174 -0.13488227 0.20794947 0.053004913 0.28431025 0.0701458 0.019052314 -0.053219296 0.15796505 -0.02219099 -0.14267386 -0.30807832 -0.057707924 -0.12019174 -0.0014337316 0.20284705 0.25399923 -0.08797753 -0.08321625 0.17848796 -0.015438069 0.38494727 0.2039878 -0.3284206 -0.026841303 -0.3764739 -0.22395512 0.051553074 0.0856352 0.31703424 0.077493265 0.2350632 0.08397811 0.2804243 -0.107822105 -0.009873481 -0.027612321 -0.08362217 0.14650756 -0.15589148 -0.03553865 0.026096193 0.13600451 -0.16027002 0.021619804 0.07224008 0.010090729 0.15180005 0.3443945 0.16239217 -0.002059912 0.08153652 0.14233951 -0.28847656 0.030531581 0.056950416 0.19159909 -0.11614775 -0.37711722 0.17091082 -0.027138012 0.2470967 0.39238825 0.038555615 -0.2560907 -0.052889332 -0.13633093 -0.025660185 -0.33201787 0.22781788 0.07111188 ,97
award,0.24889058 0.2889999 -0.5254028 -0.20007874 -0.046992198 -0.26547647 -0.12653795 -0.03912873 -0.096560806 -0.15484135 0.17913607 -0.117119595 0.1580736 0.17931762 0.47909096 0.18948103 0.14640723 0.024682805 0.11911469 -0.026363274 0.046944287 0.04451607 0.046695013 0.24238725 -0.38651708 0.024486395 -0.23205593 -0.009754039 0.16921411 0.32746202 -0.04041353 -0.38044986 -0.063390724 0.108592466 -0.23085338 0.40029475 -0.13750215 -0.12294064 -0.22412087 -0.4105019 -0.19836506 0.16716999 -0.10507264 -0.19130689 0.094529085 -0.2488036 0.28311172 0.031386506 -0.2759826 -0.29962084 -0.39598492 -0.25855356 -0.28621158 -0.09971117 0.057331808 0.03859147 -0.03271158 0.42989874 -0.2458032 -0.19406414 0.17280287 -0.009360056 0.006507438 -0.047302797 0.02136309 -0.027055023 -0.027429758 -0.24790584 -0.4822822 0.20981766 0.2868424 0.11339433 -0.043820467 0.10230251 0.47300163 0.16001372 -0.08383227 0.3158016 0.10121796 0.013140309 -0.12167225 0.032259867 -0.23421597 0.147598 0.09603074 0.32831663 -0.32712778 -0.07369367 0.1574427 0.12082497 0.6081367 -0.29144415 0.22571036 0.3771039 0.2618378 0.053218246 -0.22365592 -0.03889773 -0.33107954 0.12362169 0.25388345 -0.34150124 0.3417181 -0.28038627 0.10335953 0.2152924 -0.08938446 -0.14056745 -0.3855349 0.0831432 0.079887345 0.25724623 0.08853545 0.37761244 -0.10787884 -0.42651826 0.43136665 0.24276529 -0.2749007 0.49931565 -0.023807982 -0.09978799 -0.13242513 -0.49056035 -0.21342798 -0.47627515 0.07808779 0.4440749 ,75
champion,0.097551316 0.18527184 -0.09086965 -0.37686956 -0.10076468 -0.033958666 0.25238046 -0.17566341 0.06291761 -0.30946213 -0.23630041 -0.24008834 0.22121379 -0.11573103 0.34548372 -0.103316315 0.09990801 -0.14418264 0.0733476 0.19336514 0.027221886 0.07758163 -0.004014946 -0.004307014 0.032724403 -0.2885756 0.14521296 -0.11967504 0.15380217 0.09909591 0.010634743 -0.3289046 -0.012259451 -0.070887275 0.14975442 -0.03987537 -0.05538704 0.040121734 0.18387572 -0.47628608 -0.300031 0.20822582 0.29300198 -0.25619483 0.18789965 -0.20896679 -0.16168372 0.1050657 0.039768986 -0.20850575 0.16908678 -0.3765529 -0.36826098 -0.018083028 -0.10399277 -0.24883868 0.4378843 -0.026611185 0.048022788 -0.25465798 -0.29783005 -0.029829705 0.10068407 -0.17244864 -0.010378382 -0.038868446 -0.2235348 -0.24711144 -0.44739494 0.03419428 0.2369967 0.25610775 0.49491176 -0.20489587 0.24859032 0.38420632 0.02244885 0.18200202 0.2150622 0.2141039 -0.25630108 0.03377627 0.036433775 -0.027669037 0.15020087 0.39820048 0.16247068 0.12848043 0.31995857 0.015592137 0.067042775 -0.26682058 -0.10989283 0.46682516 0.21524325 -0.46907312 -0.26540583 -0.27025875 0.21737109 -0.1079685 0.19524825 -0.79826736 0.068950586 -0.16321434 0.015141576 0.051045842 -0.41747254 -0.015331031 -0.43052763 0.27088284 -0.32692686 0.21231428 0.3692754 0.58894783 -0.23327725 0.2899789 0.55912054 -0.110623226 0.22901852 0.4135784 0.17790571 -0.5194201 0.028384514 -0.13408396 0.0009040113 0.07098827 0.15368535 0.13253404 ,91
orbit,-0.025553092 0.8987785 -0.054258388 0.19714704 -0.25384912 -0.27202156 -0.058989402 -0.1465651 0.3253679 -0.34435302 0.037717227 0.10248773 -0.20055647 0.067776725 0.11882177 0.15458767 -0.0020653522 0.43601733 -0.11212471 -0.35660824 0.1349641 -0.107972875 0.13365929 -0.04977444 -0.4283928 -0.052184403 -0.28151426 0.2317437 -0.6364129 0.4834751 0.23782551 0.3260952 -0.25356352 0.13708681 0.009170838 0.16538732 0.2550406 0.40791267 -0.04150487 -0.237947 -0.19471762 1.0061036 0.20559187 -0.4982249 -0.018289559 0.1369337 0.10027808 -0.7211669 0.1831623 -0.09759121 -0.05714402 0.23222917 0.05484564 0.39702976 -0.54138374 -0.14305161 0.10654034 0.3238265 -0.24613933 0.10785059 0.21855605 0.20216551 -0.06493725 0.21049842 0.21063197 0.08511341 -0.35102326 0.3993241 0.35467172 -0.06971847 0.07736132 -3.9949122e-05 0.2322085 -0.012954182 0.27256128 -0.08974168 -0.70414835 0.31963858 0.15041368 0.14336064 -0.3977542 -0.077423304 -0.3841574 -0.40536326 0.091145195 -0.21156283 0.123658456 0.18638338 0.34080857 -0.12689485 -0.2846637 -0.7392226 0.07535135 -0.01985554 -0.040374324 -0.123318896 0.059446204 0.15446661 -0.102203004 -0.097099714 -0.21210636 0.08939201 0.05234509 -0.49817893 -0.027314458 0.79792136 0.28002048 0.060929034 -0.2920897 -0.03865265 -0.51504666 -0.16023558 0.25019252 -0.073544346 0.0654323 0.10461396 0.40789187 -0.10615737 0.17194307 0.42464986 0.41643927 -0.52910346 0.31751588 -0.3032112 0.34356862 -0.28359848 0.20039567 -0.011351774 ,70
space,0.03825843 0.45032164 -0.19064106 -0.16484675 -0.009194763 -0.12596403 -0.05116824 0.03897737 -0.1331816 -0.32354864 0.09359258 -0.044391386 -0.08887263 0.23291259 0.09017981 -0.14187455 0.21396887 0.16027321 -0.051812444 -0.15333551 0.3254405 0.1460062 0.108692765 -0.046675187 -0.14228846 -0.1643655 0.08387915 0.21587503 -0.41147518 0.18070309 0.2915305 -0.0036113127 -0.006154168 0.53036666 -0.053184267 0.032559123 0.2425205 0.14708574 -0.16109988 -0.3102116 0.12286839 0.49034065 -0.092050254 -0.12768637 0.16784744 0.054452077 0.06374829 -0.337766 0.019558372 0.12216053 0.05050137 -0.00025434402 -0.02250443 0.09090764 -0.24587117 -0.055702914 0.30595046 -0.0245853 -0.28271896 0.19863527 0.12907189 0.16101591 0.047838595 0.29660127 -0.11280371 0.09246341 -0.00096662465 -0.092599876 0.25869438 -0.012466299 0.14944883 0.15855405 0.32362792 0.06852036 -0.19046667 -0.14438607 -0.17385109 0.119691655 0.19040641 -0.11937234 -0.21817179 -0.19388099 -0.2308013 -0.32277206 0.01219667 -0.090751894 0.058645256 -0.042835668 0.5116208 -0.096187145 0.05561975 -0.13097167 0.00100969 0.27432543 0.11948328 0.09016549 -0.0042995024 -0.03815004 -0.10097593 -0.1847462 0.09305994 0.066592924 -0.004092341 -0.039411694 0.022860557 0.4825637 0.19530891 0.21893594 -0.13387898 0.019093689 -0.47147784 -0.12679078 -0.033416837 -0.06839324 0.04374293 -0.13026692 0.25388923 -0.22565107 0.13952772 0.25527847 0.2971496 -0.13390385 -0.11470046 -0.063018546 0.18416363 -0.28068858 0.22154592 -0.025655998 ,83
universe,-0.08821549 0.38130012 -0.40756264 -0.050683226 0.15395765 -0.30818075 0.1767716 -0.15593639 -0.114938244 -0.44759285 0.13373248 0.05126483 -0.053245187 0.17481521 0.24818133 -0.1067503 0.5991619 0.17244554 -0.15032066 -0.23952381 0.20646079 -0.17854074 -0.03334848 0.012691379 -0.045647174 0.028950166 0.10353805 0.164173 -0.3141435 0.1597712 0.10052886 0.026625203 0.016630094 0.24125178 0.1336998 -0.26914465 0.402946 0.3088586 -0.2192637 -0.43140632 -0.047823627 0.635461 0.3148132 -0.057840154 -0.030495435 -0.20627281 -0.11475582 -0.45122996 0.2736602 -0.3531569 0.16323487 -0.2662417 -0.112390935 0.17125082 -0.4421781 0.08386369 0.37818015 -0.08466423 -0.060390566 0.05276384 -0.07055096 0.11046259 0.08696292 0.22859596 0.38178343 -0.006280196 0.00037465247 -0.07667428 0.069913134 0.06749866 -0.12555267 -0.15968786 0.45864066 0.27602848 0.0050065164 0.042945243 -0.13758305 0.048544098 0.39875293 0.23580126 -0.5315977 -0.09956911 -0.5744547 -0.4107722 -0.12293823 -0.31276876 0.39376163 -0.056122635 0.6755496 -0.17396493 0.19475327 -0.26482415 -0.2919714 0.093204685 -0.011763985 0.0694371 0.028448163 0.13952912 -0.22820091 0.16241567 -0.518683 0.23762706 0.20116596 -0.09196444 0.2659034 0.20548478 0.765903 0.17788815 -0.18079482 -0.023167126 -0.19494072 0.2147429 -0.083285816 0.36638102 -0.42685562 -0.3319605 0.35442543 -0.6195922 0.2978027 0.28938502 -0.07662158 -0.35834384 -0.057504922 -0.052451476 0.07850986 -0.2887206 0.27427614 0.013895385 ,94
cut,-0.045268856 0.093561456 -0.19728045 0.4141329 -0.40017736 -0.173507 0.35766467 0.07887721 -0.28946143 -0.063495554 0.3071884 -0.18188259 -0.018305445 0.030115098 0.13510828 -0.39071253 -0.050088044 0.06186569 0.27764362 -0.12896064 -0.0019791254 0.12871432 0.262911 0.07395181 -0.0068323417 -0.24073076 0.013345978 0.43183294 -0.16978796 0.14361547 0.17522933 -0.15031809 0.009075164 0.18008775 -0.28134525 -0.22452778 -0.05475667 -0.007823632 0.19085103 -0.33411327 0.2386415 0.053680427 -0.36474463 -0.113123424 -0.15546758 0.057752755 -0.14669436 0.053338908 0.016629076 0.06523897 0.1277428 -0.03239736 -0.065493904 0.069100946 0.38366684 -0.041878846 0.12457295 -0.2787986 0.1926198 0.31479627 -0.14017469 0.34951213 0.0133939665 0.08864315 -0.13504627 -0.07174287 0.14750886 -0.22197211 0.13078533 -0.20790681 0.15747389 0.37921333 -0.18828201 0.0022637937 0.06809377 0.04563225 -0.13358499 0.0012022275 0.0678105 0.06599636 -0.040720608 0.054475408 0.08155098 -0.09350129 -0.043749504 -0.09327029 -0.037458543 0.013869718 0.11841688 0.2945303 -0.18804663 -0.36366385 0.27609062 -0.028871326 0.2979896 -0.275645 0.02910664 -0.22096871 -0.24990076 0.180264 -0.21051401 -0.30267757 -0.18833375 0.0065311757 0.04208803 0.4476389 0.07701689 0.07986149 0.026642397 0.11659303 -0.2554935 -0.2746491 -0.058082312 0.124438964 0.017499357 -0.032957718 0.08458207 -0.03710463 0.154172 0.19228978 0.14557438 -0.28666043 -0.04566233 -0.010231883 -0.19165276 -0.27621248 0.23747823 0.05627799 ,42
